id,name,genres,type,episodes,status,aired_from,aired_to,duration_per_ep,score,scored_by,rank,rating,studios,producers,image,trailer,synopsis
61374,Dancing with the Moonlight,,Music,1.0,Finished Airing,1989-01-01T00:00:00+00:00,,5 min,,,,PG-13 - Teens 13 or older,Gainax,,https://cdn.myanimelist.net/images/anime/1408/149012l.jpg,,Music video for the song Dancing with the Mo
61425,Ponkotsu Fuuki Iin to Skirt-take ga Futekisetsu na JK no Hanashi,"Comedy, Romance",TV,,Not yet aired,,,Unknown,,,,,Zero-G,,https://cdn.myanimelist.net/images/anime/1771/149123l.jpg,,"Sakuradaimon takes his role on the school's Public Morals Committee very seriously. Every day, he dutifully checks students' appearances at the school gate—most often scolding Kohinata, a rule-breaking girl with bright hair and a short skirt.

Though she finds his constant lecturing annoying, everything changes when she discovers that Sakuradaimon is actually a bit of a mess himself.

A lighthearted short romantic comedy about a strict committee member, a bold classmate, and the chaotic school life that brings them tog"
61420,Ancient War Soul,"Action, Adventure, Fantasy",ONA,40.0,Currently Airing,2025-04-12T00:00:00+00:00,,Unknown,,,14963.0,PG-13 - Teens 13 or older,Tang Kirin Culture,Youku,https://cdn.myanimelist.net/images/anime/1012/149960l.jpg,,"A generation of martial arts emperor was killed and fell, and ten thousand years later he was reborn in a young man named Qin Feng. He awakened the supreme spirit and practiced the supreme martial arts. From then on, he fought against countless geniuses. All the heavens and the worlds will tremble because of his return!

(Source:"
61419,Obeka,,Music,1.0,Finished Airing,2024-08-17T00:00:00+00:00,,3 min,,,,G - All Ages,,,https://cdn.myanimelist.net/images/anime/1694/149112l.jpg,,Music video for the song Obeka by Surii featuring Kas
61418,The Keeper of the Camphor Tree,,Movie,1.0,Not yet aired,2026-01-01T00:00:00+00:00,,Unknown,,,,,A-1 Pictures,Aniplex,https://cdn.myanimelist.net/images/anime/1286/149110l.jpg,,"If you knew you didn't have long to live, who would you tell? What would you say? And how would you deliver the message?

The Keeper of the Camphor Tree starts with Reito Naoi, a man in his early 20s, being unjustly fired from his job. Enraged and fueled by feelings of revenge, he tries to steal a valuable device from his workplace, but things don't go to plan, and he ends up arrested.

In jail, Reito is paid an unexpected visit by a lawyer who offers to arrange for his release, if he complies with the wishes of the lawyer's client. Seeing no alternative, Reito accepts and soon discovers that the lawyer's client is his aunt. When Reito tells her that he has no plans for the future, she gives him an order: ""What I want you to do is to guard a camphor tree."" And thus begins Reito's custodianship of a camphor tree standing on the grounds of a shrine—a camphor tree with a mysterious legend associated with it.

(Source:"
61418,The Keeper of the Camphor Tree,,Movie,1.0,Not yet aired,2026-01-01T00:00:00+00:00,,Unknown,,,,,A-1 Pictures,Aniplex,https://cdn.myanimelist.net/images/anime/1286/149110l.jpg,,"If you knew you didn't have long to live, who would you tell? What would you say? And how would you deliver the message?

The Keeper of the Camphor Tree starts with Reito Naoi, a man in his early 20s, being unjustly fired from his job. Enraged and fueled by feelings of revenge, he tries to steal a valuable device from his workplace, but things don't go to plan, and he ends up arrested.

In jail, Reito is paid an unexpected visit by a lawyer who offers to arrange for his release, if he complies with the wishes of the lawyer's client. Seeing no alternative, Reito accepts and soon discovers that the lawyer's client is his aunt. When Reito tells her that he has no plans for the future, she gives him an order: ""What I want you to do is to guard a camphor tree."" And thus begins Reito's custodianship of a camphor tree standing on the grounds of a shrine—a camphor tree with a mysterious legend associated with it.

(Source:"
61416,Teen on Shuqian Street,,Music,1.0,Finished Airing,2022-08-28T00:00:00+00:00,,5 min,,,,G - All Ages,,,https://cdn.myanimelist.net/images/anime/1510/149136l.jpg,,Music video for the
61411,The Unaware Atelier Meister Mini Anime,Comedy,ONA,,Currently Airing,2025-04-06T00:00:00+00:00,,2 min,,,17130.0,PG-13 - Teens 13 or older,AQUA ARIS,,https://cdn.myanimelist.net/images/anime/1949/149094l.jpg,,"Mini anime of Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Dat"
61409,Clocca,Avant Garde,Music,1.0,Finished Airing,2008-01-01T00:00:00+00:00,,3 min,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1983/149086l.jpg,,Music video for the song
61408,Pa Pa Pa,Ecchi,Music,1.0,Finished Airing,2025-03-28T00:00:00+00:00,,3 min,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1709/149081l.jpg,,Music video for the so
61395,Suitsuita!,Avant Garde,ONA,1.0,Finished Airing,2010-10-26T00:00:00+00:00,,1 min,,,14890.0,G - All Ages,,,https://cdn.myanimelist.net/images/anime/1642/149057l.jpg,,A story about a girl and a hippopotamus that happened at t
61396,Hug,Avant Garde,Movie,1.0,Finished Airing,2013-01-01T00:00:00+00:00,,3 min,,,21607.0,G - All Ages,,Tamabi,https://cdn.myanimelist.net/images/anime/1561/149058l.jpg,,Graduate Work 2013 by Saki I
61398,Makeine: Too Many Losing Heroines! Season 2,"Comedy, Romance",TV,,Not yet aired,,,Unknown,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1031/149060l.jpg,https://www.youtube.com/watch?v=T1Zb91kViG8,Second season of 
61398,Makeine: Too Many Losing Heroines! Season 2,"Comedy, Romance",TV,,Not yet aired,,,Unknown,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1031/149060l.jpg,https://www.youtube.com/watch?v=T1Zb91kViG8,Second season of 
61381,Tabekko Doubutsu The Movie Short Clips,Comedy,ONA,4.0,Finished Airing,2025-03-29T00:00:00+00:00,,1 min per ep,,,14939.0,G - All Ages,Marza Animation Planet,TBS,https://cdn.myanimelist.net/images/anime/1676/149033l.jpg,,"A series of videos to promote Tabekko Doubutsu The Movie. ""These are special scenes that can't be seen in the main movie! If you watch this, you'll enjoy"
61388,Lunatic Wars,,Music,1.0,Finished Airing,2025-04-01T00:00:00+00:00,,5 min,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1609/149049l.jpg,,Music video for the song Lun
61387,Kirameku Bansoukou,,Music,1.0,Finished Airing,2025-03-25T00:00:00+00:00,,3 min,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1296/150063l.jpg,,Music video for the song Kirameku
61379,Yurukawa Mell-chan,Slice of Life,TV,13.0,Currently Airing,2025-04-03T00:00:00+00:00,,3 min per ep,,,16477.0,G - All Ages,FUNNY MOVIE,,https://cdn.myanimelist.net/images/anime/1277/149017l.jpg,,"Mell-chan aims to become a professional ""care doll"" and overcomes various training. What exactly is that training...

(Source: "
61369,Yuuyake ga Umareru Machi,,Music,1.0,Finished Airing,2025-04-01T00:00:00+00:00,,2 min,,,,G - All Ages,,NHK,https://cdn.myanimelist.net/images/anime/1321/149009l.jpg,,Music video for the song Yuuyake ga Umareru Machi by Ikimonogakari meets Humbert Humbert that was featured on N
61368,Yamanba Mambo,Supernatural,Music,1.0,Finished Airing,2025-04-01T00:00:00+00:00,,4 min,,,,G - All Ages,qmotri,NHK,https://cdn.myanimelist.net/images/anime/1841/149008l.jpg,,Music video for the song Yamanba Mambo by Yuuta Orisaka that was featured on N
61367,Tooi-san wa Seishun Shitai! Baka to Smartphone to Romance to,Comedy,Movie,1.0,Not yet aired,2025-07-18T00:00:00+00:00,,Unknown,,,,,Seven Arcs,AniTone,https://cdn.myanimelist.net/images/anime/1135/149006l.jpg,https://www.youtube.com/watch?v=RGmXxWKPx6Y,"Tooi, an ordinary high school girl, was expecting a normal school life—until everything changed on her very first day.

After catching the attention of the unpredictable and overly energetic classmate Jel, she's suddenly roped into the mysterious ""Youth Romance Club,"" a bizarre school group dedicated to chasing down anything that feels ""youthful"" or ""romantic.""

What should've been a carefree club quickly spirals into chaotic antics, with Tooi constantly playing the straight man to everyone's nonsense. To make things even wilder, the club's antics start getting streamed online!

Between laughter, unexpected twists, and even a mysterious incident, this unpredictable school life is just getting st"
61363,YouTuNya 3rd Season,Comedy,TV,10.0,Currently Airing,2025-04-15T00:00:00+00:00,,1 min per ep,,,16405.0,G - All Ages,Lesprit,,https://cdn.myanimelist.net/images/anime/1832/150003l.jpg,https://www.youtube.com/watch?v=d9prXcjnxqU,The
61336,Ichijitsusenshu,,Music,1.0,Finished Airing,2025-03-28T00:00:00+00:00,,4 min,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1795/148883l.jpg,,Music video for the song Ich
61358,Angel's Ladder,,Music,1.0,Finished Airing,2025-04-02T00:00:00+00:00,,4 min,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1845/150066l.jpg,,Music video for the song Hakumei
61360,Gaudiy's Future Trailer,"Action, Comedy",PV,1.0,Finished Airing,2023-10-11T00:00:00+00:00,,2 min,,,,PG-13 - Teens 13 or older,P.I.C.S.,"Gaudiy, PARK Inc.",https://cdn.myanimelist.net/images/anime/1738/148983l.jpg,,"Every human is capable of innovation, and amplifying everyone's feelings of enjoyment can change the world. This human innovation movie features Gaudiy's ideology as a t"
61359,Osananajimi to wa Love Comedy ni Naranai,"Comedy, Romance",TV,,Not yet aired,2026-01-01T00:00:00+00:00,,Unknown,,,,,Tezuka Productions,CyberAgent,https://cdn.myanimelist.net/images/anime/1096/150364l.jpg,https://www.youtube.com/watch?v=CAdmmZ5Bu3w,"High schooler Eiyuu has a dilemma—his two childhood friends, Shio and Akari, have grown up to be almost too cute! Even though they don't seem to think much of it, he can't help but see them in a different light. If they ever realized how his feelings had changed, the embarrassment would be overwhelming! However, what Eiyuu doesn't know is that Shio and Akari might have feelings of their own.

A slow-burning love triangle where all the heroines are childhood friends—one that's as frustrating as it is irresis"
60116,Arnold & Puppets,"Comedy, Supernatural",ONA,10.0,Finished Airing,2024-04-02T00:00:00+00:00,2024-06-04T00:00:00+00:00,4 min per ep,,,19500.0,PG-13 - Teens 13 or older,Kanaban Graphics,,https://cdn.myanimelist.net/images/anime/1455/148957l.jpg,,"As the night falls, the curtains of the Kraevif Theater rise slowly, and the talented host Arnold Krebreg steps onto the stage, ready to present a self made puppet show. On the theater's grand stage sits a small stage for the puppets. As soon as Arnold places the puppets within, they spontaneously come to life, beginning their improvisational performances. What might the fan letters from the puppets contain? Why does a fragrant signature dish lead to chaos? In an unusually intense soccer match, the score difference reaches...?! More exciting stories await at the Krakow Theater! The capricious and lively Joker, the narcissistic and grumpy Leo, and the self-absorbed and clueless Bane, along with other residents of the manor, will join hands to showcase a series of fantastic and joyful daily routines for the audience"
61272,PetitCure: Precure Fairies,Slice of Life,ONA,,Currently Airing,2025-04-03T00:00:00+00:00,,1 min,,,18840.0,G - All Ages,,,https://cdn.myanimelist.net/images/anime/1463/148638l.jpg,,Short anime spinoff about the
61313,Oshiri Tantei: Yume no Jumbo Sweet Potato Matsuri,Comedy,Movie,1.0,Finished Airing,2022-03-18T00:00:00+00:00,,21 min,,,18716.0,PG - Children,"Toei Animation, Gallop",,https://cdn.myanimelist.net/images/anime/1310/148917l.jpg,,
61314,Oshiri Tantei: Nandemo Kaiketsu Club vs. Kaitou U,"Comedy, Mystery",Movie,1.0,Finished Airing,2024-03-20T00:00:00+00:00,,10 min,,,18715.0,PG - Children,Toei Animation,,https://cdn.myanimelist.net/images/anime/1104/148822l.jpg,,
58954,Yaku nara Mug Cup mo Movie,Slice of Life,Movie,1.0,Finished Airing,2025-03-22T00:00:00+00:00,,2 hr 29 min,,,16243.0,PG-13 - Teens 13 or older,Nippon Animation,,https://cdn.myanimelist.net/images/anime/1968/148456l.jpg,,Compilation movi
61331,Petit Forma: Electrocrime Bureau Journal,"Mystery, Sci-Fi",ONA,,Currently Airing,2025-03-28T00:00:00+00:00,,1 min,,,18836.0,PG-13 - Teens 13 or older,AQUA ARIS,,https://cdn.myanimelist.net/images/anime/1681/148877l.jpg,,The anime is a spin-off that follows the everyday lives of SD versions of Echika a
61346,Ohayou Carotene,Avant Garde,Music,1.0,Finished Airing,2012-11-27T00:00:00+00:00,,3 min,,,,G - All Ages,,,https://cdn.myanimelist.net/images/anime/1018/148899l.jpg,,Music video for the song Ohayou Ca
61339,Toilet-Bound Hanako-kun Season 2 Part 2,Supernatural,TV,,Not yet aired,2025-07-06T00:00:00+00:00,,Unknown,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1896/148886l.jpg,,Second season of Ji
61338,Shangri-La Frontier Season 3,"Action, Adventure, Fantasy",TV,,Not yet aired,,,Unknown,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1851/148885l.jpg,,Third season of Shangri-La Frontier: Kusoge Hunte
55473,Candy Alien,Sci-Fi,Music,1.0,Finished Airing,2020-07-11T00:00:00+00:00,,3 min,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1010/136125l.jpg,,Music video for the song Candy Alien by ti
55471,Darling Klaxon Baby,,Music,1.0,Finished Airing,2021-01-03T00:00:00+00:00,,3 min,,,,PG-13 - Teens 13 or older,,,https://cdn.myanimelist.net/images/anime/1204/136123l.jpg,,Music video for the song Da
61300,Sumikko Gurashi: Koko ga Ochitsukun desu,Comedy,TV,,Currently Airing,2025-04-04T00:00:00+00:00,,1 min,,,14896.0,G - All Ages,Fanworks,San-X,https://cdn.myanimelist.net/images/anime/1177/149954l.jpg,https://www.youtube.com/watch?v=3cARhyfoZJU,
61206,Oide yo Mahou Shoujo Mura (Fuhou Senkyo),Comedy,TV,13.0,Currently Airing,2025-04-04T00:00:00+00:00,2025-06-27T00:00:00+00:00,1 min per ep,,,18610.0,PG-13 - Teens 13 or older,Kachidoki Studio,"MMDGP, Yoyogi Animation Gakuin",https://cdn.myanimelist.net/images/anime/1027/148475l.jpg,,"The absurd gag manga follows a 43-year-old company employee named Tomakomai who becomes a magical girl, and with her friends she starts a new life at the ""Magical Girl Village,"" a village full of madness a"
